"X","Y","X_inner","Y_inner","X_outter","Y_outter"
-1,2,-1,1.8,-1,2.2
-0.9,2,-0.9,1.8,-0.9,2.2
-0.8,2,-0.8,1.8,-0.8,2.2
-0.7,2,-0.7,1.8,-0.7,2.2
-0.6,2,-0.6,1.8,-0.6,2.2
-0.5,2,-0.5,1.8,-0.5,2.2
-0.4,2,-0.4,1.8,-0.4,2.2
-0.3,2,-0.3,1.8,-0.3,2.2
-0.2,2,-0.2,1.8,-0.2,2.2
-0.1,2,-0.1,1.8,-0.1,2.2
0,2,1.22464679914735e-17,1.8,1.22464679914735e-17,2.2
0.1,2,0.1,1.8,0.1,2.2
0.2,2,0.2,1.8,0.2,2.2
0.3,2,0.3,1.8,0.3,2.2
0.4,2,0.4,1.8,0.4,2.2
0.5,2,0.5,1.8,0.5,2.2
0.6,2,0.6,1.8,0.6,2.2
0.7,2,0.7,1.8,0.7,2.2
0.8,2,0.8,1.8,0.8,2.2
0.9,2,0.9,1.8,0.9,2.2
1,2,1,1.8,1,2.2
1.09867109169283,1.98590638877268,1.04330993508556,1.79372121156303,1.1540322483001,2.17809156598233
1.19002325570898,1.94592863727494,1.08697696933616,1.77451841918754,1.2930695420818,2.11733885536235
1.2686170806092,1.88449055419423,1.12761642610764,1.74264974402264,1.40961773511076,2.02633136436581
1.33105573368078,1.80664073601032,1.16233937270672,1.69924059848866,1.49977209465484,1.91404087353197
1.37576145054278,1.71737992226897,1.18893997004518,1.64598150194551,1.56258293104037,1.78877834259244
1.40262096533456,1.62119813622729,1.20595591587838,1.58482701688243,1.59928601479074,1.65756925557215
1.41259108141934,1.52180697999135,1.21263253172338,1.51773532142419,1.6125496311153,1.52587863855852
1.40732737241707,1.42203076317719,1.20882599066092,1.44646846848891,1.60582875417321,1.39759305786547
1.38887256153619,1.32381277373913,1.19487860647093,1.37245787008131,1.58286651660144,1.27516767739695
1.35942004583108,1.22829516249564,1.17149246810203,1.29672925874078,1.54734762356014,1.15986106625049
1.32115335668617,1.13593828003474,1.1396197676341,1.21987609062017,1.50268694573823,1.0520004694493
1.27615354612029,1.04665459978108,1.10038073380259,1.14206905597053,1.45192635843798,0.951240143591634
1.2267433375165,0.959718278964096,1.05353825675961,1.0597182789641,1.39994841827339,0.859718278964096
1.1767433375165,0.873115738585652,1.00353825675961,0.973115738585652,1.34994841827339,0.773115738585652
1.1267433375165,0.786513198207208,0.953538256759612,0.886513198207209,1.29994841827339,0.686513198207208
