X,Y,X_inner,Y_inner,X_outter,Y_outter
8.35955823185549,-7.29583645379661,8.7298393094311,-6.9598425199385,7.98927715427988,-7.63183038765472
8.29235944508386,-7.22178023828149,8.66264052265947,-6.88578630442338,7.92207836750825,-7.55777417213959
8.22516065831224,-7.14772402276637,8.59544173588785,-6.81173008890826,7.85487958073663,-7.48371795662447
8.15796187154062,-7.07366780725124,8.52824294911623,-6.73767387339314,7.78768079396501,-7.40966174110935
8.090763084769,-6.99961159173612,8.46104416234461,-6.66361765787802,7.72048200719339,-7.33560552559423
8.02356429799738,-6.925555376221,8.39384537557299,-6.58956144236289,7.65328322042177,-7.26154931007911
7.95636551122576,-6.85149916070588,8.32664658880137,-6.51550522684777,7.58608443365015,-7.18749309456398
7.88916672445414,-6.77744294519076,8.25944780202975,-6.44144901133265,7.51888564687853,-7.11343687904886
7.82196793768252,-6.70338672967563,8.19224901525813,-6.36739279581753,7.45168686010691,-7.03938066353374
7.7547691509109,-6.62933051416051,8.12505022848651,-6.29333658030241,7.38448807333529,-6.96532444801862
7.68757036413928,-6.55527429864539,8.05785144171489,-6.21928036478728,7.31728928656366,-6.89126823250349
7.62037157736765,-6.48121808313027,7.99065265494326,-6.14522414927216,7.25009049979204,-6.81721201698837
7.55317279059603,-6.40716186761515,7.92345386817164,-6.07116793375704,7.18289171302042,-6.74315580147325
7.48597400382441,-6.33310565210002,7.85625508140002,-5.99711171824192,7.1156929262488,-6.66909958595813
7.41877521705279,-6.2590494365849,7.7890562946284,-5.9230555027268,7.04849413947718,-6.59504337044301
7.35157643028117,-6.18499322106978,7.72185750785678,-5.84899928721167,6.98129535270556,-6.52098715492788
7.28437764350955,-6.11093700555466,7.65465872108516,-5.77494307169655,6.91409656593394,-6.44693093941276
7.21717885673793,-6.03688079003954,7.58745993431354,-5.70088685618143,6.84689777916232,-6.37287472389764
7.14998006996631,-5.96282457452441,7.52026114754192,-5.62683064066631,6.7796989923907,-6.29881850838252
7.08278128319469,-5.88876835900929,7.4530623607703,-5.55277442515119,6.71250020561908,-6.2247622928674
7.01558249642306,-5.81471214349417,7.38586357399867,-5.47871820963606,6.64530141884745,-6.15070607735227
6.94838370965144,-5.74065592797905,7.31866478722705,-5.40466199412094,6.57810263207583,-6.07664986183715
6.88118492287982,-5.66659971246392,7.25146600045543,-5.33060577860582,6.51090384530421,-6.00259364632203
6.81760132966573,-5.58949490227433,7.22222030509795,-5.29575439652107,6.41298235423351,-5.88323540802759
6.76407672075411,-5.50510291657481,7.20227043757132,-5.2642995392274,6.3258830039369,-5.74590629392222
6.72153244762073,-5.41467683718948,7.18641319675655,-5.23059563477348,6.25665169848491,-5.59875803960547
6.6906372386488,-5.31963801842561,7.17489783328672,-5.19517245499168,6.20637664401087,-5.44410358185953
6.67187671743989,-5.22148031952522,7.16790535038103,-5.15858679599107,6.17584808449874,-5.28437384305937
6.6655457695824,-5.12174662357106,7.16554565876173,-5.12141372620718,6.16554588040307,-5.12207952093494
6.6707195099659,-5.02191119086726,7.16935171300333,-5.05886962825353,6.17208730692846,-4.984952753481
6.67811119744315,-4.92218475025978,7.17674340048058,-4.95914318764604,6.17947899440571,-4.88522631287351
6.6855028849204,-4.82245830965229,7.18413508795784,-4.85941674703856,6.18687068188297,-4.78549987226602
6.69289457239765,-4.72273186904481,7.19152677543509,-4.75969030643107,6.19426236936022,-4.68577343165854
6.70028625987491,-4.62300542843732,7.19891846291234,-4.65996386582358,6.20165405683747,-4.58604699105105
6.70767794735216,-4.52327898782983,7.2063101503896,-4.5602374252161,6.20904574431473,-4.48632055044356
6.71506963482941,-4.42355254722234,7.21370183786685,-4.46051098460861,6.21643743179198,-4.38659410983608
6.72246132230667,-4.32382610661486,7.2210935253441,-4.36078454400112,6.22382911926923,-4.28686766922859
6.72985300978392,-4.22409966600737,7.22848521282136,-4.26105810339364,6.23122080674649,-4.1871412286211
6.73724469726117,-4.12437322539988,7.23587690029861,-4.16133166278615,6.23861249422374,-4.08741478801362
6.74463638473843,-4.02464678479239,7.24326858777586,-4.06160522217866,6.24600418170099,-3.98768834740613
6.75202807221568,-3.92492034418491,7.25066027525312,-3.96187878157118,6.25339586917825,-3.88796190679864
6.75941975969293,-3.82519390357742,7.25805196273037,-3.86215234096369,6.2607875566555,-3.78823546619115
6.76681144717019,-3.72546746296994,7.26544365020762,-3.7624259003562,6.26817924413275,-3.68850902558367
6.77420313464744,-3.62574102236245,7.27283533768487,-3.66269945974871,6.27557093161001,-3.58878258497618
6.78159482212469,-3.52601458175496,7.28022702516213,-3.56297301914123,6.28296261908726,-3.48905614436869
6.78898650960195,-3.42628814114747,7.28761871263938,-3.46324657853374,6.29035430656451,-3.38932970376121
6.7963781970792,-3.32656170053999,7.29501040011663,-3.36352013792625,6.29774599404177,-3.28960326315372
6.80376988455645,-3.2268352599325,7.30240208759389,-3.26379369731877,6.30513768151902,-3.18987682254624
6.81116157203371,-3.12710881932501,7.30979377507114,-3.16406725671128,6.31252936899627,-3.09015038193875
6.81855325951096,-3.02738237871752,7.31718546254839,-3.06434081610379,6.31992105647353,-2.99042394133126
6.82594494698821,-2.92765593811004,7.32457715002565,-2.96461437549631,6.32731274395078,-2.89069750072377
6.83333663446547,-2.82792949750255,7.3319688375029,-2.86488793488882,6.33470443142803,-2.79097106011629
6.84072832194272,-2.72820305689507,7.33936052498015,-2.76516149428133,6.34209611890528,-2.6912446195088
6.84812000941997,-2.62847661628758,7.34675221245741,-2.66543505367384,6.34948780638254,-2.59151817890131
6.85550719456094,-2.52874984750613,7.35427167566915,-2.56387807525618,6.35674271345273,-2.49362161975608
6.85508010704531,-2.42884346047782,7.3535260268535,-2.38945228092497,6.35663418723711,-2.46823464003067
6.83980909906303,-2.33011015865922,7.32686449122224,-2.21707456705797,6.35275370690383,-2.44314575026047
6.81003338512021,-2.23474310233476,7.27487930077806,-2.05057395536326,6.34518746946236,-2.41891224930627
6.76641437238195,-2.14486067746462,7.19872520121427,-1.89364891963008,6.33410354354964,-2.39607243529916
6.70992096885218,-2.06245944003204,7.1000938015785,-1.74978523162605,6.31974813612585,-2.37513364843804
6.64180806104507,-1.98936976659689,6.98117599860463,-1.62217853173886,6.3024401234855,-2.35656100145493
6.56358863922335,-1.92721519618832,6.84461331038017,-1.51366334429885,6.28256396806654,-2.34076704807778
6.47700018938469,-1.87737636667424,6.69343920037319,-1.42665011436324,6.26056117839618,-2.32810261898523
6.38396609852998,-1.84096034668802,6.53101169518661,-1.36307166456226,6.23692050187335,-2.31884902881378
6.28655293051766,-1.81877604434153,6.36093879279996,-1.32434026136004,6.21216706823536,-2.31321182732302
6.18692452363705,-1.81131484403778,6.18801835404081,-1.31131604050416,6.18583069323329,-2.31131364757139
6.08692476293032,-1.81109607795702,6.08801859333408,-1.31109727442341,6.08583093252656,-2.31109488149064
5.9869250022236,-1.81087731187627,5.98801883262736,-1.31087850834266,5.98583117181984,-2.31087611540989
5.88692524151688,-1.81065854579552,5.88801907192064,-1.3106597422619,5.88583141111312,-2.31065734932914
5.78692548081015,-1.81043977971477,5.78801931121391,-1.31044097618115,5.78583165040639,-2.31043858324838
5.68692572010343,-1.81022101363401,5.68801955050719,-1.3102222101004,5.68583188969967,-2.31021981716763
5.58692595939671,-1.81000224755326,5.58801978980047,-1.31000344401965,5.58583212899295,-2.31000105108688
5.48692619868999,-1.80978348147251,5.48802002909375,-1.30978467793889,5.48583236828622,-2.30978228500613
5.38692643798326,-1.80956471539176,5.38802026838702,-1.30956591185814,5.3858326075795,-2.30956351892537
5.28692667727654,-1.80934594931101,5.2880205076803,-1.30934714577739,5.28583284687277,-2.30934475284462
5.18692691656982,-1.80912718323025,5.18802074697358,-1.30912837969664,5.18583308616605,-2.30912598676387
5.08692715586309,-1.8089084171495,5.08802098626685,-1.30890961361588,5.08583332545933,-2.30890722068312
4.98692739515637,-1.80868965106875,4.98802122556013,-1.30869084753513,4.98583356475261,-2.30868845460236
4.88692763444964,-1.808470884988,4.88802146485341,-1.30847208145438,4.88583380404588,-2.30846968852161
4.78692787374292,-1.80825211890724,4.78802170414668,-1.30825331537363,4.78583404333916,-2.30825092244086
4.6869281130362,-1.80803335282649,4.68802194343996,-1.30803454929287,4.68583428263244,-2.30803215636011
4.58692835232947,-1.80781458674574,4.58802218273324,-1.30781578321212,4.58583452192571,-2.30781339027935
4.48692919494309,-1.80775999006605,4.4792293717345,-1.30781928085889,4.49462901815168,-2.3077006992732
4.38716138425363,-1.81400416870084,4.33246561221135,-1.31700479996814,4.4418571562959,-2.31100353743354
4.28842339632031,-1.82960594922335,4.18721677677335,-1.33995584949919,4.38963001586728,-2.31925604894751
4.19159094652991,-1.85442695815087,4.04477108936311,-1.37646887469426,4.33841080369672,-2.33238504160749
4.09752284989368,-1.888247055901,3.90639191257139,-1.42622003851099,4.28865378721597,-2.350274073291
4.00705340414598,-1.93076628922774,3.77330654276974,-1.48876809375998,4.24080026552222,-2.3727644846955
3.92098499028859,-1.98160755153175,3.64669532511737,-1.5635582965626,4.19527465545981,-2.3996568065009
3.84008095620724,-2.04031992744991,3.52768118498227,-1.64992732642039,4.15248072743221,-2.43071252847942
3.765058846476,-2.10638269206102,3.41731966862319,-1.74710916925945,4.11279802432881,-2.4656562148626
3.69658403839506,-2.17920992923826,3.31658958146246,-1.85424191127265,4.07657849532765,-2.50417794720388
3.63526384070443,-2.25815572818775,3.22638430697979,-1.97037538330451,4.04414337442908,-2.54593607307099
3.58164210731243,-2.34251991208488,3.14750388322013,-2.09447958798014,4.01578033140473,-2.59056023618962
3.53619441381036,-2.43155424800049,3.08064790719014,-2.22545383483711,3.99174092043058,-2.63765466116387
3.49932383955326,-2.52446908304066,3.02640933007439,-2.36213650244033,3.97223834903212,-2.68680166364099
3.47135739271569,-2.62044034784358,2.98526919830221,-2.50331534089865,3.95744558712916,-2.73756535478851
3.45254311002922,-2.71861686531891,2.95759238710715,-2.6477382234095,3.94749383295129,-2.78949550722832
3.44304785692412,-2.81812789980787,2.94362436441829,-2.79412425147515,3.94247134942995,-2.84213154814058
3.44295584758602,-2.91809087970979,2.94348901378488,-2.94117511529743,3.94242268138716,-2.89500664412215
3.45226789805336,-3.01761922508278,2.95718753564289,-3.08758660859484,3.94734826046382,-2.94765184157072
3.47090141897985,-3.11583021079453,2.98459843666825,-3.23206019571599,3.95720440129145,-2.99960022587307
3.49869114812625,-3.21185279548459,3.02547860731116,-3.37331452845972,3.97190368894133,-3.05039106250946
3.53539061608481,-3.30483534690232,3.07946547795487,-3.51009681045843,3.99131575421475,-3.09957388334621
3.58067433223689,-3.39395319510373,3.14608023457556,-3.64119390833263,4.01526842989821,-3.14671248187482
3.633346229542,-3.47894009922327,3.21215302268133,-3.7483770723625,4.05453943640266,-3.20950312608404
3.68723362416985,-3.56317874059541,3.26604041730918,-3.83261571373463,4.10842683103051,-3.29374176745618
3.74112101879769,-3.64741738196754,3.31992781193702,-3.91685435510677,4.16231422565835,-3.37798040882831
3.79500841342554,-3.73165602333967,3.37381520656487,-4.0010929964789,4.2162016202862,-3.46221905020044
3.84889580805338,-3.81589466471181,3.42770260119272,-4.08533163785103,4.27008901491405,-3.54645769157258
3.90278320268123,-3.90013330608394,3.48158999582056,-4.16957027922316,4.32397640954189,-3.63069633294471
3.95667059730907,-3.98437194745607,3.53547739044841,-4.2538089205953,4.37786380416974,-3.71493497431684
4.01055799193692,-4.0686105888282,3.58936478507625,-4.33804756196743,4.43175119879758,-3.79917361568898
4.06444538656476,-4.15284923020034,3.6432521797041,-4.42228620333956,4.48563859342543,-3.88341225706111
4.11833278119261,-4.23708787157247,3.69713957433194,-4.5065248447117,4.53952598805328,-3.96765089843324
4.17222017582045,-4.3213265129446,3.75102696895979,-4.59076348608383,4.59341338268112,-4.05188953980537
4.2261075704483,-4.40556515431674,3.80491436358764,-4.67500212745596,4.64730077730897,-4.13612818117751
4.27999496507615,-4.48980379568887,3.85880175821548,-4.7592407688281,4.70118817193681,-4.22036682254964
4.33388235970399,-4.574042437061,3.91268915284333,-4.84347941020023,4.75507556656466,-4.30460546392177
4.38776975433184,-4.65828107843314,3.96657654747117,-4.92771805157236,4.8089629611925,-4.38884410529391
4.44165714895968,-4.74251971980527,4.02046394209902,-5.0119566929445,4.86285035582035,-4.47308274666604
4.49554454358753,-4.8267583611774,4.07435133672686,-5.09619533431663,4.91673775044819,-4.55732138803817
4.54943193821537,-4.91099700254953,4.12823873135471,-5.18043397568876,4.97062514507604,-4.6415600294103
4.60331933284322,-4.99523564392167,4.18212612598255,-5.26467261706089,5.02451253970388,-4.72579867078244
4.65720672747107,-5.0794742852938,4.2360135206104,-5.34891125843303,5.07839993433173,-4.81003731215457
4.71109412209891,-5.16371292666593,4.28990091523825,-5.43314989980516,5.13228732895958,-4.8942759535267
4.76498151672676,-5.24795156803807,4.34378830986609,-5.51738854117729,5.18617472358742,-4.97851459489884
4.8188689113546,-5.3321902094102,4.39767570449394,-5.60162718254943,5.24006211821527,-5.06275323627097
4.87275630598245,-5.41642885078233,4.45156309912178,-5.68586582392156,5.29394951284311,-5.1469918776431
4.92664370061029,-5.50066749215447,4.50545049374963,-5.77010446529369,5.34783690747096,-5.23123051901524
4.98053109523814,-5.5849061335266,4.55933788837747,-5.85434310666582,5.4017243020988,-5.31546916038737
5.03441848986598,-5.66914477489873,4.61322528300532,-5.93858174803796,5.45561169672665,-5.3997078017595
5.08830588449383,-5.75338341627086,4.66711267763316,-6.02282038941009,5.50949909135449,-5.48394644313163
5.14219327912168,-5.837622057643,4.72100007226101,-6.10705903078222,5.56338648598234,-5.56818508450377
5.19608067374952,-5.92186069901513,4.77488746688886,-6.19129767215436,5.61727388061019,-5.6524237258759
5.24996806837737,-6.00609934038726,4.8287748615167,-6.27553631352649,5.67116127523803,-5.73666236724803
5.30385546300521,-6.0903379817594,4.88266225614455,-6.35977495489862,5.72504866986588,-5.82090100862017
5.35774285763306,-6.17457662313153,4.93654965077239,-6.44401359627076,5.77893606449372,-5.9051396499923
5.4116302522609,-6.25881526450366,4.99043704540024,-6.52825223764289,5.83282345912157,-5.98937829136443
5.46551764688875,-6.3430539058758,5.04432444002808,-6.61249087901502,5.88671085374942,-6.07361693273657
5.51940504151659,-6.42729254724793,5.09821183465593,-6.69672952038716,5.94059824837726,-6.1578555741087
5.57329243614444,-6.51153118862006,5.15209922928378,-6.78096816175929,5.99448564300511,-6.24209421548083
5.62717983077228,-6.59576982999219,5.20598662391162,-6.86520680313142,6.04837303763295,-6.32633285685297
5.68106722540013,-6.68000847136433,5.25987401853947,-6.94944544450355,6.1022604322608,-6.4105714982251
5.72868830750037,-6.76784125902583,5.27297489249805,-6.97357235387277,6.18440172250269,-6.56211016417888
5.7630694515889,-6.86165118295909,5.28233972771215,-6.99912457158897,6.24379917546565,-6.72417779432921
5.78348378281599,-6.95945517049412,5.28790024214574,-7.02576470387161,6.27906732348624,-6.89314563711662
5.78949974792181,-7.05918567265392,5.28953888807691,-7.05292958576562,6.2894606077667,-7.06544175954222
5.78099017108446,-7.15873441448047,5.28722102498841,-7.08004495925568,6.27475931718051,-7.23742386970526
